date,stn_id,avg_temp,min_temp,max_temp,precipitation,sunshine,humidity,city
2016-04-06,133,13.9,5.5,23.7,4.4,6.0,50.1,대전
2016-04-07,133,13.2,9.1,18.6,20.1,4.4,78.9,대전
2016-04-08,133,14.0,8.3,21.8,,7.7,71.5,대전
2016-04-09,133,15.9,9.8,23.3,,8.4,59.9,대전
2016-04-10,133,16.6,10.7,24.6,,8.2,60.4,대전
2016-04-11,133,13.2,8.4,19.0,,11.4,58.6,대전
2016-04-12,133,14.8,7.5,22.1,0.0,9.8,49.6,대전
2016-04-13,133,14.4,11.9,19.0,28.1,2.5,92.3,대전
2016-04-14,133,15.4,10.5,21.3,,9.1,72.5,대전
2016-04-15,133,15.6,6.7,24.8,,11.8,57.8,대전
2016-04-16,133,14.8,9.0,20.5,23.0,1.9,77.5,대전
2016-04-17,133,12.2,9.9,16.8,20.6,7.5,60.6,대전
2016-04-18,133,12.3,8.4,18.3,1.7,9.6,68.0,대전
2016-04-19,133,12.8,6.4,19.3,,10.9,63.9,대전
2016-04-20,133,13.1,7.1,18.0,1.2,1.2,70.3,대전
2016-04-21,133,13.7,10.8,16.6,37.2,0.2,93.9,대전
2016-04-22,133,17.4,12.6,24.5,,8.5,77.8,대전
2016-04-23,133,15.4,11.3,22.2,,4.0,56.4,대전
2016-04-24,133,15.4,7.0,24.0,,10.3,45.5,대전
2016-04-25,133,17.7,8.9,26.6,,11.6,46.9,대전
2016-04-26,133,19.9,9.6,29.2,,9.0,41.6,대전
2016-04-27,133,13.3,11.5,19.4,15.4,0.0,81.4,대전
2016-04-28,133,14.3,9.8,20.5,0.7,3.0,72.8,대전
2016-04-29,133,15.1,8.5,22.1,,11.3,60.6,대전
2016-04-30,133,17.2,9.5,24.0,,11.5,53.0,대전
2016-05-01,133,19.5,11.2,27.6,,11.8,52.0,대전
2016-05-02,133,19.8,12.1,29.0,6.3,8.3,69.4,대전
2016-05-03,133,14.3,10.6,18.5,19.8,0.0,87.4,대전
2016-05-04,133,17.1,12.5,23.0,,13.0,46.4,대전
2016-05-05,133,19.6,9.2,27.9,,11.2,51.8,대전
2016-05-06,133,20.5,14.5,26.2,,3.9,73.1,대전
2016-05-07,133,17.1,11.3,24.6,,10.7,57.9,대전
2016-05-08,133,19.1,9.8,27.5,,11.2,52.0,대전
2016-05-09,133,20.0,14.6,26.6,,2.9,53.9,대전
2016-05-10,133,14.1,12.5,17.7,25.7,0.0,91.3,대전
2016-05-11,133,17.0,11.9,23.3,3.7,11.6,75.9,대전
2016-05-12,133,18.8,11.7,25.7,,12.9,69.3,대전
2016-05-13,133,17.6,14.1,22.5,,8.1,68.3,대전
2016-05-14,133,20.3,13.5,26.5,,11.9,56.0,대전
2016-05-15,133,19.7,14.2,26.2,7.5,7.7,73.8,대전
2016-05-16,133,15.9,10.0,22.2,5.2,11.7,59.4,대전
2016-05-17,133,19.1,10.7,27.0,,13.3,56.3,대전
2016-05-18,133,21.5,12.0,29.8,,12.6,55.1,대전
2016-05-19,133,23.3,14.6,31.3,,12.8,51.1,대전
2016-05-20,133,22.7,14.5,30.1,,12.5,48.0,대전
2016-05-21,133,23.1,16.3,29.4,,13.4,36.8,대전
2016-05-22,133,22.6,13.7,30.3,,12.9,41.8,대전
2016-05-23,133,23.1,15.0,30.4,,10.5,48.3,대전
2016-05-24,133,18.3,15.5,21.9,16.8,1.7,84.1,대전
2016-05-25,133,19.5,12.4,25.5,,10.1,74.8,대전
2016-05-26,133,21.0,15.6,26.4,,7.3,74.0,대전
2016-05-27,133,22.9,17.9,29.1,,7.5,58.4,대전
2016-05-28,133,22.0,18.2,28.0,,8.5,57.5,대전
2016-05-29,133,21.1,17.5,26.9,0.1,6.1,60.8,대전
2016-05-30,133,22.0,14.4,29.4,,12.2,66.0,대전
2016-05-31,133,22.0,16.2,27.9,,11.1,64.9,대전
2016-06-01,133,22.9,18.5,28.4,,12.1,59.1,대전
2016-06-02,133,22.5,15.1,29.3,,10.7,51.1,대전
2016-06-03,133,22.7,17.1,29.0,,10.0,60.1,대전
2016-06-04,133,19.9,17.1,22.0,0.4,0.0,77.0,대전
2016-06-05,133,22.9,14.6,30.3,,12.5,59.3,대전
2016-06-06,133,20.8,18.4,24.5,0.5,1.5,73.8,대전
2016-06-07,133,21.9,18.4,26.7,1.2,4.1,75.6,대전
2016-06-08,133,22.4,19.1,27.1,,5.4,72.1,대전
2016-06-09,133,24.0,17.5,30.2,,11.6,65.8,대전
2016-06-10,133,25.3,19.6,31.2,,8.7,67.8,대전
2016-06-11,133,25.6,20.9,29.8,0.0,8.5,71.5,대전
2016-06-12,133,24.9,23.1,27.4,0.2,0.5,81.1,대전
2016-06-13,133,24.6,20.8,29.6,,8.7,72.8,대전
2016-06-14,133,24.2,19.4,30.3,,8.8,73.9,대전
2016-06-15,133,22.3,20.3,26.1,7.8,0.3,81.9,대전
2016-06-16,133,21.7,19.1,25.8,0.1,5.4,79.6,대전
2016-06-17,133,23.3,16.4,29.3,,11.8,67.3,대전
2016-06-18,133,25.1,18.5,31.0,,11.6,66.6,대전
2016-06-19,133,25.7,21.7,30.1,,12.0,63.8,대전
2016-06-20,133,24.2,20.0,29.5,2.2,5.8,77.4,대전
2016-06-21,133,26.1,19.7,32.0,,9.2,72.3,대전
2016-06-22,133,25.4,23.2,31.1,0.0,4.3,79.5,대전
2016-06-23,133,26.2,20.9,31.7,0.0,10.0,72.8,대전
2016-06-24,133,22.2,19.4,24.8,43.3,1.1,90.6,대전
2016-06-25,133,22.9,18.8,27.7,,12.9,69.4,대전
2016-06-26,133,23.9,18.7,30.0,,13.3,71.0,대전
2016-06-27,133,23.3,18.8,28.3,5.5,5.1,72.5,대전
2016-06-28,133,24.0,18.0,30.1,,8.5,74.3,대전
2016-06-29,133,24.8,21.2,28.2,,4.5,74.0,대전
2016-06-30,133,25.5,23.1,29.2,1.3,3.0,82.1,대전
2016-07-01,133,25.0,23.3,29.8,64.0,0.8,89.1,대전
2016-07-02,133,24.5,22.2,28.0,11.3,3.6,86.8,대전
2016-07-03,133,22.7,20.4,24.4,13.7,0.0,91.0,대전
2016-07-04,133,22.1,20.0,24.6,179.1,0.0,97.0,대전
2016-07-05,133,25.8,22.1,30.4,14.5,2.2,90.0,대전
2016-07-06,133,24.3,22.8,27.1,38.8,0.6,94.5,대전
2016-07-07,133,25.7,22.6,30.3,3.0,7.3,87.0,대전
2016-07-08,133,26.9,21.6,32.6,0.1,11.6,77.4,대전
2016-07-09,133,27.5,22.7,33.1,,10.2,75.8,대전
2016-07-10,133,27.2,22.2,32.0,,8.5,75.5,대전
2016-07-11,133,27.1,23.9,32.9,0.3,2.8,78.9,대전
2016-07-12,133,25.7,23.2,28.4,2.2,1.7,86.9,대전
2016-07-13,133,26.3,23.1,30.4,,7.6,79.3,대전
2016-07-14,133,26.1,22.1,31.0,,7.8,77.0,대전
2016-07-15,133,25.9,22.7,30.0,1.3,4.2,71.6,대전
2016-07-16,133,22.1,20.3,24.5,39.0,0.4,92.4,대전
2016-07-17,133,23.3,21.1,26.4,0.5,4.3,83.1,대전
2016-07-18,133,24.3,20.9,28.9,,8.3,78.9,대전
2016-07-19,133,26.7,20.3,32.4,0.0,10.0,76.8,대전
2016-07-20,133,27.3,23.8,31.8,0.0,10.2,77.3,대전
2016-07-21,133,27.0,22.2,31.6,,11.6,74.6,대전
2016-07-22,133,28.4,23.6,33.2,,10.4,71.8,대전
2016-07-23,133,29.5,24.8,33.6,,11.1,73.5,대전
2016-07-24,133,29.6,26.4,32.9,,8.1,76.8,대전
2016-07-25,133,29.2,26.9,32.5,,6.7,75.0,대전
2016-07-26,133,29.0,24.2,33.3,,11.0,73.5,대전
2016-07-27,133,28.7,25.9,31.8,0.1,5.1,77.9,대전
2016-07-28,133,28.9,25.1,32.3,0.0,11.4,70.5,대전
2016-07-29,133,28.2,24.1,32.5,0.0,7.5,80.5,대전
2016-07-30,133,29.1,26.3,34.0,,6.9,81.5,대전
2016-07-31,133,29.9,26.2,34.7,,11.0,77.3,대전
2016-08-01,133,28.7,25.3,32.9,,4.9,78.6,대전
2016-08-02,133,27.3,23.9,30.3,0.1,0.0,82.1,대전
2016-08-03,133,28.3,23.2,34.0,0.0,10.3,75.5,대전
2016-08-04,133,29.9,24.5,35.5,,11.6,70.8,대전
2016-08-05,133,30.7,25.5,35.8,,11.8,69.0,대전
2016-08-06,133,29.6,25.6,35.4,1.0,9.7,74.3,대전
2016-08-07,133,28.8,24.3,34.9,6.7,9.4,78.4,대전
2016-08-08,133,29.7,24.5,34.8,,11.9,72.8,대전
2016-08-09,133,28.4,25.4,34.3,7.7,7.2,80.9,대전
2016-08-10,133,29.3,25.2,34.6,,11.5,76.4,대전
2016-08-11,133,29.9,24.4,35.6,,12.8,70.1,대전
2016-08-12,133,30.3,24.9,36.5,,12.6,67.5,대전
2016-08-13,133,30.2,25.2,36.0,,12.0,70.6,대전
2016-08-14,133,29.9,26.1,35.0,,9.5,75.1,대전
2016-08-15,133,30.0,26.5,35.5,,8.9,70.6,대전
2016-08-16,133,29.9,26.1,35.5,0.0,9.0,64.1,대전
2016-08-17,133,29.8,24.7,35.1,,11.1,66.4,대전
2016-08-18,133,29.7,25.3,34.8,0.0,5.8,70.6,대전
2016-08-19,133,30.3,25.0,37.3,,9.0,66.5,대전
2016-08-20,133,31.2,26.2,37.6,,10.4,56.4,대전
2016-08-21,133,29.7,25.2,34.9,,9.6,56.6,대전
2016-08-22,133,30.3,24.0,36.7,,11.4,61.5,대전
2016-08-23,133,28.8,25.4,33.4,13.7,5.1,74.3,대전
2016-08-24,133,28.9,23.7,34.5,0.0,11.5,66.8,대전
2016-08-25,133,28.5,23.8,33.9,0.0,8.0,65.9,대전
2016-08-26,133,22.0,19.1,27.4,17.2,0.0,84.4,대전
2016-08-27,133,22.6,18.0,27.9,0.0,4.8,63.9,대전
2016-08-28,133,20.0,17.8,24.5,3.7,2.6,81.8,대전
2016-08-29,133,20.5,15.8,27.2,3.1,9.9,75.1,대전
2016-08-30,133,19.6,16.6,22.6,0.6,2.0,82.6,대전
2016-08-31,133,21.8,17.6,24.8,3.6,1.7,72.9,대전
2016-09-01,133,26.6,22.9,31.5,0.7,10.4,64.3,대전
2016-09-02,133,22.7,21.2,24.9,1.5,2.4,81.0,대전
2016-09-03,133,25.0,20.8,30.3,0.0,8.3,76.0,대전
2016-09-04,133,26.2,22.3,30.4,,2.0,80.3,대전
2016-09-05,133,26.2,24.0,30.5,0.0,5.0,82.4,대전
2016-09-06,133,24.4,21.5,28.1,,2.1,79.0,대전
2016-09-07,133,23.7,19.8,27.8,0.0,2.3,76.8,대전
2016-09-08,133,23.3,19.7,28.9,22.8,7.3,80.3,대전
2016-09-09,133,23.9,20.2,28.8,0.7,8.4,80.8,대전
2016-09-10,133,23.2,19.1,28.7,0.6,5.0,82.5,대전
2016-09-11,133,23.9,19.6,28.5,,5.8,77.5,대전
2016-09-12,133,23.5,21.0,27.8,9.8,5.7,78.9,대전
2016-09-13,133,24.1,18.7,29.5,,10.6,73.9,대전
2016-09-14,133,24.2,20.5,29.1,0.0,5.8,73.5,대전
2016-09-15,133,23.5,18.4,28.7,,7.5,73.0,대전
2016-09-16,133,22.4,20.7,25.4,6.9,0.0,85.3,대전
2016-09-17,133,20.2,19.6,21.3,97.8,0.0,96.9,대전
2016-09-18,133,19.1,18.1,20.7,12.5,0.0,91.6,대전
2016-09-19,133,20.0,17.4,23.6,,0.4,75.6,대전
2016-09-20,133,19.2,13.7,24.7,,11.4,64.6,대전
2016-09-21,133,19.1,12.8,23.6,,7.5,68.4,대전
2016-09-22,133,20.6,17.1,25.9,,7.4,71.3,대전
2016-09-23,133,20.8,15.4,27.0,,9.2,75.0,대전
2016-09-24,133,21.7,16.4,28.1,,10.4,74.3,대전
2016-09-25,133,20.8,17.2,24.7,,2.5,85.3,대전
2016-09-26,133,22.1,18.3,26.8,,2.5,83.3,대전
2016-09-27,133,22.4,20.3,25.8,39.7,2.0,92.0,대전
2016-09-28,133,21.8,18.1,26.0,0.0,4.7,85.0,대전
2016-09-29,133,20.1,18.0,22.0,0.0,0.2,79.8,대전
2016-09-30,133,17.6,16.2,18.5,3.0,0.0,90.9,대전
2016-10-01,133,18.6,15.7,21.7,0.6,0.2,91.6,대전
2016-10-02,133,20.7,17.6,23.4,0.5,0.9,88.9,대전
2016-10-03,133,23.4,19.6,26.8,6.1,4.7,91.3,대전
2016-10-04,133,22.1,17.7,27.9,,8.7,78.8,대전
2016-10-05,133,19.6,17.7,24.3,21.6,3.8,89.1,대전
2016-10-06,133,18.2,14.4,23.9,,10.5,73.9,대전
2016-10-07,133,18.5,14.2,24.3,22.4,5.2,82.8,대전
2016-10-08,133,17.2,14.2,21.8,32.3,5.2,80.4,대전
2016-10-09,133,11.8,7.6,16.7,,10.7,62.6,대전
2016-10-10,133,12.7,8.4,18.5,,6.3,73.9,대전
2016-10-11,133,14.3,10.3,20.5,,7.2,78.4,대전
2016-10-12,133,14.9,11.0,21.0,,9.1,66.9,대전
2016-10-13,133,14.1,10.4,20.1,,3.7,69.1,대전
2016-10-14,133,15.2,8.6,22.9,,9.5,76.0,대전
2016-10-15,133,17.3,10.7,25.2,,6.8,74.4,대전
2016-10-16,133,16.9,15.2,20.3,6.8,0.0,86.5,대전
2016-10-17,133,17.6,14.5,23.2,1.0,6.9,85.1,대전
2016-10-18,133,16.1,13.0,21.5,,3.7,90.0,대전
2016-10-19,133,17.2,12.8,23.6,,9.0,83.5,대전
2016-10-20,133,16.7,11.2,22.7,,4.5,82.0,대전
2016-10-21,133,16.8,15.7,18.8,0.0,0.0,76.3,대전
2016-10-22,133,17.5,14.3,22.1,,5.7,73.9,대전
2016-10-23,133,15.0,11.4,17.9,1.0,0.0,77.9,대전
2016-10-24,133,15.5,9.8,20.4,0.0,8.9,67.5,대전
2016-10-25,133,14.7,12.3,20.0,21.4,4.4,89.1,대전
2016-10-26,133,13.4,10.8,16.8,,1.9,87.9,대전
2016-10-27,133,14.2,10.2,18.0,,0.4,82.3,대전
2016-10-28,133,13.5,11.1,15.7,8.9,0.0,91.4,대전
2016-10-29,133,9.2,6.1,13.5,,2.0,68.4,대전
2016-10-30,133,7.1,1.2,14.5,,10.0,54.8,대전
2016-10-31,133,7.8,4.9,10.4,0.0,0.0,70.0,대전
2016-11-01,133,3.4,-0.7,9.4,,9.9,57.3,대전
2016-11-02,133,5.1,-2.4,11.7,,9.8,64.1,대전
2016-11-03,133,8.1,3.7,14.8,0.0,5.9,76.3,대전
2016-11-04,133,9.9,2.7,17.4,,8.3,77.5,대전
2016-11-05,133,13.3,8.7,19.2,,5.2,81.3,대전
2016-11-06,133,13.3,9.8,18.2,,7.8,78.9,대전
2016-11-07,133,14.3,10.8,18.8,2.7,5.2,72.5,대전
2016-11-08,133,6.9,0.9,12.3,5.0,6.8,69.0,대전
2016-11-09,133,3.1,-3.1,9.8,,9.5,54.0,대전
2016-11-10,133,6.8,2.4,12.0,5.2,0.6,79.3,대전
2016-11-11,133,9.3,5.8,14.8,1.4,7.4,78.1,대전
2016-11-12,133,9.7,2.7,18.6,,7.1,76.9,대전
2016-11-13,133,12.1,6.6,18.1,,2.2,79.4,대전
2016-11-14,133,15.3,9.5,21.9,0.1,6.7,80.1,대전
2016-11-15,133,8.3,2.7,14.6,,9.1,52.6,대전
2016-11-16,133,5.7,-0.5,12.9,,8.6,63.4,대전
2016-11-17,133,8.1,3.3,15.4,,7.5,65.9,대전
2016-11-18,133,9.0,3.0,13.8,8.7,3.3,84.1,대전
2016-11-19,133,12.6,10.4,14.3,0.7,0.0,96.3,대전
2016-11-20,133,11.5,6.7,16.4,,8.6,76.0,대전
2016-11-21,133,8.7,5.5,11.6,0.1,0.0,89.1,대전
2016-11-22,133,4.9,0.7,9.5,0.0,3.8,63.0,대전
2016-11-23,133,0.8,-3.3,6.2,,8.2,44.9,대전
2016-11-24,133,-0.2,-4.9,5.2,,9.1,54.8,대전
2016-11-25,133,1.4,-3.2,7.8,,7.3,64.0,대전
2016-11-26,133,0.2,-2.9,3.3,3.0,0.0,87.5,대전
2016-11-27,133,3.0,1.0,7.1,0.5,3.1,93.3,대전
2016-11-28,133,2.8,-0.4,8.4,,8.0,72.0,대전
2016-11-29,133,1.9,-3.4,8.8,,9.0,61.8,대전
2016-11-30,133,5.5,-0.7,11.5,2.1,1.2,77.8,대전
2016-12-01,133,5.6,0.1,10.1,0.0,5.9,65.3,대전
2016-12-02,133,1.8,-4.1,8.5,,9.0,62.1,대전
2016-12-03,133,3.2,-2.8,10.8,,7.9,71.3,대전
2016-12-04,133,4.1,-0.2,8.8,0.0,0.9,76.8,대전
2016-12-05,133,8.9,4.7,14.2,0.2,3.7,69.1,대전
2016-12-06,133,1.2,-2.6,6.6,,8.8,48.4,대전
2016-12-07,133,2.2,-4.4,8.7,0.2,4.0,72.4,대전
2016-12-08,133,4.1,-1.8,9.8,1.9,5.3,77.9,대전
2016-12-09,133,4.1,-1.0,7.9,0.3,6.4,67.4,대전
2016-12-10,133,-0.1,-4.4,6.4,,8.8,56.0,대전
2016-12-11,133,-0.6,-6.2,6.9,,8.8,57.1,대전
2016-12-12,133,4.3,-3.2,11.0,0.0,6.5,56.4,대전
2016-12-13,133,4.5,1.0,9.6,,3.9,74.9,대전
2016-12-14,133,0.0,-2.9,2.7,,2.2,74.9,대전
2016-12-15,133,-1.4,-5.9,3.0,,7.7,55.6,대전
2016-12-16,133,-2.4,-8.3,2.8,,8.8,52.4,대전
2016-12-17,133,4.0,-0.3,10.5,,7.1,67.9,대전
2016-12-18,133,3.8,-1.8,9.5,0.0,1.3,78.5,대전
2016-12-19,133,7.8,5.1,10.6,1.8,0.9,89.4,대전
2016-12-20,133,8.2,4.3,13.3,,7.0,82.9,대전
2016-12-21,133,8.2,1.8,12.6,20.5,3.3,89.9,대전
2016-12-22,133,7.8,3.8,14.8,17.6,0.0,88.4,대전
2016-12-23,133,0.8,-1.3,3.9,1.3,0.6,79.9,대전
2016-12-24,133,-1.1,-2.5,1.3,,0.7,72.8,대전
2016-12-25,133,1.3,-4.5,7.3,,5.8,79.1,대전
2016-12-26,133,3.1,2.3,4.3,10.8,0.0,92.4,대전
2016-12-27,133,0.3,-5.1,4.0,0.0,7.6,64.6,대전
2016-12-28,133,-2.5,-7.5,4.1,,8.8,58.5,대전
2016-12-29,133,-2.3,-4.5,1.4,0.2,8.1,61.5,대전
2016-12-30,133,-1.8,-8.1,4.8,,8.6,67.6,대전
2016-12-31,133,1.4,-1.3,5.2,,1.0,79.9,대전
2017-01-01,133,3.5,-1.3,10.7,,5.8,81.5,대전
2017-01-02,133,4.7,-0.4,10.8,,4.5,83.0,대전
2017-01-03,133,3.3,-1.5,9.2,,8.1,77.1,대전
2017-01-04,133,4.2,-0.2,10.7,,5.8,70.5,대전
2017-01-05,133,4.3,-0.7,9.3,,0.0,71.3,대전
2017-01-06,133,6.7,2.6,12.0,,8.2,66.0,대전
2017-01-07,133,4.3,-1.5,9.2,,4.2,74.8,대전
2017-01-08,133,8.8,5.0,14.8,0.0,5.6,64.8,대전
2017-01-09,133,4.3,-0.9,8.0,0.0,6.4,62.3,대전
2017-01-10,133,-0.5,-3.2,4.2,,6.1,63.1,대전
2017-01-11,133,-3.1,-7.8,2.5,0.0,6.1,62.5,대전
2017-01-12,133,-0.3,-4.0,5.7,0.0,3.3,69.6,대전
2017-01-13,133,-3.7,-7.3,0.5,0.6,5.4,68.0,대전
2017-01-14,133,-6.0,-8.7,-2.8,0.0,8.5,50.3,대전
2017-01-15,133,-5.9,-11.8,1.0,,9.1,48.9,대전
2017-01-16,133,-3.9,-10.1,3.7,,9.1,54.5,대전
2017-01-17,133,-2.9,-8.6,4.3,,4.2,56.8,대전
2017-01-18,133,-0.4,-4.7,4.1,,2.1,66.3,대전
2017-01-19,133,0.0,-3.7,5.9,,6.4,70.8,대전
2017-01-20,133,-2.3,-5.2,-0.5,3.4,3.5,77.4,대전
2017-01-21,133,-2.7,-8.6,2.4,1.2,4.2,81.3,대전
2017-01-22,133,-4.7,-7.8,-0.5,0.5,7.6,70.9,대전
2017-01-23,133,-6.5,-10.0,-1.4,0.0,8.9,65.0,대전
2017-01-24,133,-5.2,-10.7,1.1,,9.3,66.9,대전
2017-01-25,133,-4.4,-10.6,2.3,,9.2,67.1,대전
2017-01-26,133,-1.1,-9.5,6.5,,8.4,64.4,대전
2017-01-27,133,0.6,-4.3,4.8,2.3,7.7,57.9,대전
2017-01-28,133,0.1,-7.6,7.9,,7.9,55.5,대전
2017-01-29,133,2.8,0.9,5.4,5.7,0.0,80.5,대전
2017-01-30,133,-2.4,-6.8,0.9,1.3,7.9,69.1,대전
2017-01-31,133,-4.2,-9.0,1.5,,7.9,63.6,대전
2017-02-01,133,-2.3,-6.6,3.8,0.0,7.4,51.4,대전
2017-02-02,133,-1.6,-9.0,5.7,,9.7,50.8,대전
2017-02-03,133,2.1,-3.2,8.6,,9.2,64.9,대전
2017-02-04,133,2.9,-3.3,8.1,0.0,2.3,65.0,대전
2017-02-05,133,3.2,1.2,5.5,0.5,0.0,74.6,대전
2017-02-06,133,0.0,-3.2,4.8,,8.7,57.8,대전
2017-02-07,133,-0.5,-4.7,5.8,,6.9,59.6,대전
2017-02-08,133,-0.1,-4.1,4.2,,1.9,60.4,대전
2017-02-09,133,-2.9,-5.1,0.6,0.1,6.9,58.3,대전
2017-02-10,133,-4.4,-6.9,-0.3,0.2,9.6,55.6,대전
2017-02-11,133,-2.9,-7.2,2.6,0.5,8.7,62.6,대전
2017-02-12,133,-0.3,-5.3,5.7,,10.0,57.3,대전
2017-02-13,133,0.3,-5.8,6.0,0.6,5.7,78.5,대전
2017-02-14,133,1.6,-2.8,8.1,,9.1,64.1,대전
2017-02-15,133,2.2,-5.4,10.8,,9.5,54.1,대전
2017-02-16,133,7.3,-3.4,15.5,1.9,7.8,67.1,대전
2017-02-17,133,4.6,-2.7,11.8,1.9,7.6,61.9,대전
2017-02-18,133,-1.0,-6.2,4.8,,10.2,47.1,대전
2017-02-19,133,3.1,-4.9,9.2,3.5,5.0,64.5,대전
2017-02-20,133,1.3,-4.9,7.2,15.3,7.0,67.1,대전
2017-02-21,133,0.6,-6.9,9.0,,10.1,49.8,대전
2017-02-22,133,3.0,0.2,4.1,17.5,0.0,82.6,대전
2017-02-23,133,0.5,-3.0,5.3,,8.9,61.1,대전
2017-02-24,133,0.6,-5.4,6.9,,10.2,55.6,대전
2017-02-25,133,3.5,-2.7,10.0,,10.4,58.5,대전
2017-02-26,133,4.0,-0.8,10.5,,9.8,57.6,대전
2017-02-27,133,4.2,-2.5,12.0,,10.1,53.3,대전
2017-02-28,133,5.3,-2.7,14.0,,10.5,50.1,대전
2017-03-01,133,6.1,1.0,12.8,0.1,2.3,56.3,대전
2017-03-02,133,3.0,-1.0,8.3,2.0,7.5,67.9,대전
2017-03-03,133,4.2,-3.6,12.5,,10.6,53.6,대전
2017-03-04,133,6.1,-1.2,15.1,,9.7,49.5,대전
2017-03-05,133,6.3,0.0,14.6,,8.3,56.5,대전
2017-03-06,133,1.8,-1.6,6.7,0.0,10.8,46.6,대전
2017-03-07,133,-0.2,-2.6,4.0,1.2,9.9,55.3,대전
2017-03-08,133,1.4,-3.7,6.0,0.0,9.2,62.1,대전
2017-03-09,133,4.7,-1.1,10.7,,10.5,56.6,대전
2017-03-10,133,5.9,-1.5,13.4,,11.0,46.8,대전
2017-03-11,133,7.4,-1.9,17.1,,10.8,44.4,대전
2017-03-12,133,8.9,0.3,16.8,,6.6,42.5,대전
2017-03-13,133,8.0,2.7,13.8,,9.3,53.3,대전
2017-03-14,133,5.6,-0.1,12.0,,11.1,49.9,대전
2017-03-15,133,5.9,-1.8,12.8,,11.1,47.8,대전
2017-03-16,133,6.3,-1.2,13.8,,10.3,48.8,대전
2017-03-17,133,7.6,-1.4,16.6,,10.9,42.6,대전
2017-03-18,133,8.8,2.9,18.0,,7.0,38.1,대전
2017-03-19,133,10.0,0.7,19.2,,10.6,40.4,대전
2017-03-20,133,8.6,2.7,13.6,0.1,2.3,59.8,대전
2017-03-21,133,8.4,4.9,13.0,0.0,10.0,53.1,대전
2017-03-22,133,7.6,0.0,14.6,,7.6,46.0,대전
2017-03-23,133,9.5,4.0,16.6,,8.3,38.1,대전
2017-03-24,133,9.0,1.7,15.6,,6.4,45.6,대전
2017-03-25,133,7.6,6.4,9.9,0.9,0.2,77.0,대전
2017-03-26,133,7.1,4.6,10.5,0.0,1.4,71.9,대전
2017-03-27,133,6.4,3.5,11.1,1.6,5.2,70.4,대전
2017-03-28,133,7.9,0.9,14.2,0.2,7.4,61.8,대전
2017-03-29,133,9.7,4.3,16.8,1.6,8.8,60.9,대전
2017-03-30,133,11.2,2.1,19.5,,11.1,45.0,대전
2017-03-31,133,10.0,8.0,14.6,3.9,1.4,76.5,대전
2017-04-01,133,9.1,5.2,13.6,1.1,6.7,68.6,대전
2017-04-02,133,9.3,1.9,17.1,,11.7,53.4,대전
2017-04-03,133,12.0,3.6,21.3,,11.7,47.5,대전
2017-04-04,133,14.2,4.1,22.8,,10.4,36.8,대전
2017-04-05,133,12.8,10.7,14.2,17.0,0.0,74.0,대전
2017-04-06,133,13.8,11.2,16.7,15.9,2.4,89.5,대전
2017-04-07,133,16.2,9.5,24.6,,9.0,65.4,대전
2017-04-08,133,16.7,10.2,24.6,,9.8,63.8,대전
2017-04-09,133,14.4,11.9,19.7,,8.2,61.5,대전
2017-04-10,133,15.1,9.4,21.4,,10.3,35.8,대전
2017-04-11,133,12.5,8.2,19.4,14.3,8.2,68.6,대전
2017-04-12,133,12.1,5.7,18.4,,12.0,27.5,대전
2017-04-13,133,13.2,5.7,20.1,,11.5,51.5,대전
2017-04-14,133,16.0,10.5,20.9,0.0,8.1,47.6,대전
2017-04-15,133,18.7,12.5,25.6,,11.6,55.9,대전
2017-04-16,133,19.9,10.6,28.6,,10.8,46.9,대전
2017-04-17,133,13.7,11.8,18.9,26.8,1.9,84.4,대전
2017-04-18,133,13.8,10.3,21.5,0.5,6.4,75.5,대전
2017-04-19,133,13.4,7.2,20.4,,12.0,50.0,대전
2017-04-20,133,10.9,8.3,14.1,1.7,0.0,72.0,대전
2017-04-21,133,12.8,5.8,19.9,,7.7,65.6,대전
2017-04-22,133,14.6,8.6,21.1,,11.1,56.8,대전
2017-04-23,133,15.0,6.5,23.0,,12.5,49.0,대전
2017-04-24,133,15.2,6.3,23.6,,12.0,47.4,대전
2017-04-25,133,17.0,10.0,22.7,0.0,5.2,62.1,대전
2017-04-26,133,15.6,10.1,21.6,0.4,9.9,46.8,대전
2017-04-27,133,13.8,6.7,20.5,,12.6,42.5,대전
2017-04-28,133,15.5,8.6,23.8,,11.2,54.6,대전
2017-04-29,133,18.0,9.7,25.2,,12.1,47.9,대전
2017-04-30,133,20.6,15.2,27.7,,11.3,54.8,대전
2017-05-01,133,20.4,12.9,28.7,,11.5,55.4,대전
2017-05-02,133,20.0,12.1,27.5,,11.5,47.5,대전
2017-05-03,133,21.1,11.8,29.6,,12.8,48.1,대전
2017-05-04,133,21.4,14.1,28.4,0.0,8.0,57.1,대전
2017-05-05,133,21.7,17.9,28.2,0.0,7.2,62.5,대전
2017-05-06,133,16.5,10.8,23.5,,11.7,39.5,대전
2017-05-07,133,18.1,11.8,25.8,,12.1,45.8,대전
2017-05-08,133,18.2,12.1,22.9,,4.2,50.4,대전
2017-05-09,133,15.7,12.2,20.3,7.3,2.4,74.8,대전
2017-05-10,133,15.6,13.8,18.7,2.0,3.1,86.1,대전
2017-05-11,133,18.7,12.6,26.2,4.1,6.2,77.9,대전
2017-05-12,133,19.8,15.9,23.9,,0.0,78.4,대전
